flow_id,src_ip,dst_ip,src_port,dst_port,start_time,end_time,protocol_name,duration,total_packets,total_bytes,packet_rate,byte_rate,pkt_len_mean,pkt_len_max,pkt_len_std,iat_mean,iat_std,syn_count,ack_count,rst_count,protocol
fe80::4271:f819:8915:590a:50265->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,50265,53,1788059789.220430,1788059789.227253,TCP,0.006823,6,490,879.3397,71812.7454,81.6667,106,12.801,0.001365,0.00251,1,5,0,6
fe80::4271:f819:8915:590a:64911->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,64911,53,1788059789.220625,1788059789.255905,TCP,0.03528,6,490,170.0681,13888.8931,81.6667,106,12.801,0.007056,0.015211,1,5,0,6
fe80::4271:f819:8915:590a:56803->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,56803,53,1788059789.220771,1788059789.227160,TCP,0.00639,6,490,939.0233,76686.9015,81.6667,106,12.801,0.001278,0.002352,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:50265_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,50265,1788059789.220997,1788059789.227521,TCP,0.006524,6,515,919.7363,78944.0304,85.8333,133,23.6001,0.001305,0.001539,1,6,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:64911_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,64911,1788059789.221369,1788059789.256160,TCP,0.034791,5,640,143.7144,18395.4398,128.0,332,114.1578,0.008698,0.016059,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:56803_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,56803,1788059789.221429,1788059789.227474,TCP,0.006045,5,544,827.1158,89990.1943,108.8,236,71.2966,0.001511,0.001409,1,5,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:50330->2001:4860:4828:7700:::443_UDP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2001:4860:4828:7700::,50330,443,1788059789.256934,1788059797.748260,UDP,8.491327,537,147837,63.241,17410.3538,275.3017,1292,357.5949,0.015842,0.049886,0,0,0,17
2001:4860:4828:7700:::443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:50330_UDP,2001:4860:4828:7700::,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,50330,1788059789.325991,1788059797.797442,UDP,8.47145,1832,1891788,216.2558,223313.3556,1032.6354,1292,464.3128,0.004627,0.028094,0,0,0,17
fe80::4271:f819:8915:590a:60233->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,60233,53,1788059789.372177,1788059789.399596,TCP,0.027419,6,489,218.8275,17834.4448,81.5,105,12.4218,0.005484,0.011764,1,5,0,6
fe80::4271:f819:8915:590a:62670->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,62670,53,1788059789.372352,1788059789.403946,TCP,0.031593,6,489,189.9135,15477.9541,81.5,105,12.4218,0.006319,0.013693,1,5,0,6
fe80::4271:f819:8915:590a:57710->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,57710,53,1788059789.372487,1788059789.375791,TCP,0.003304,6,489,1815.847,147991.533,81.5,105,12.4218,0.000661,0.001007,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:60233_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,60233,1788059789.372603,1788059789.399792,TCP,0.027189,6,546,220.6812,20081.9908,91.0,164,36.0832,0.005438,0.011349,1,6,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:62670_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,62670,1788059789.372757,1788059789.404146,TCP,0.031389,6,601,191.1498,19146.8361,100.1667,219,58.4138,0.006278,0.013331,1,6,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:57710_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,57710,1788059789.372875,1788059789.376001,TCP,0.003126,5,575,1599.5363,183946.6707,115.0,267,85.1293,0.000781,0.000835,1,5,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:49826->2404:6800:4003:c03::84:443_UDP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2404:6800:4003:c03::84,49826,443,1788059789.404809,1788059789.669451,UDP,0.264642,40,8178,151.1476,30902.1244,204.45,1292,297.2419,0.006786,0.013044,0,0,0,17
2404:6800:4003:c03::84:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:49826_UDP,2404:6800:4003:c03::84,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,49826,1788059789.500145,1788059789.749860,UDP,0.249715,65,64209,260.2969,257129.2802,987.8308,1292,493.3842,0.003902,0.014747,0,0,0,17
fe80::4271:f819:8915:590a:63761->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,63761,53,1788059789.951610,1788059789.979331,TCP,0.027721,6,502,216.443,18109.0617,83.6667,118,17.4547,0.005544,0.01191,1,5,0,6
fe80::4271:f819:8915:590a:63121->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,63121,53,1788059789.951707,1788059789.984543,TCP,0.032836,6,502,182.7278,15288.2279,83.6667,118,17.4547,0.006567,0.014096,1,5,0,6
fe80::4271:f819:8915:590a:61651->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,61651,53,1788059789.951795,1788059789.984462,TCP,0.032668,6,502,183.668,15366.8905,83.6667,118,17.4547,0.006534,0.014084,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:63761_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,63761,1788059789.952156,1788059789.980072,TCP,0.027917,6,559,214.9235,20023.7073,93.1667,177,41.3493,0.005583,0.011496,1,6,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:63121_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,63121,1788059789.952280,1788059789.984768,TCP,0.032488,5,540,153.9036,16621.5887,108.0,232,69.5126,0.008122,0.015421,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:61651_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,61651,1788059789.952413,1788059789.984720,TCP,0.032307,5,524,154.7634,16219.2012,104.8,216,62.3795,0.008077,0.015449,1,5,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:51103->2404:6800:4013:802::8b:443_UDP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2404:6800:4013:802::8b,51103,443,1788059789.985162,1788059792.547589,UDP,2.562427,17,4825,6.6343,1882.9804,283.8235,1292,387.0023,0.160152,0.559298,0,0,0,17
2404:6800:4013:802::8b:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:51103_UDP,2404:6800:4013:802::8b,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,51103,1788059790.043503,1788059792.547384,UDP,2.503881,20,11980,7.9876,4784.5734,599.0,1292,531.3567,0.131783,0.524411,0,0,0,17
fe80::4271:f819:8915:590a:54813->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,54813,53,1788059791.091329,1788059791.130342,TCP,0.039012,6,504,153.7971,12918.9587,84.0,120,18.2428,0.007802,0.01638,1,5,0,6
fe80::4271:f819:8915:590a:55409->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,55409,53,1788059791.091504,1788059791.119122,TCP,0.027618,6,504,217.252,18249.171,84.0,120,18.2428,0.005524,0.011402,1,5,0,6
fe80::4271:f819:8915:590a:63084->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,63084,53,1788059791.091627,1788059791.124576,TCP,0.032949,6,504,182.1011,15296.4914,84.0,120,18.2428,0.00659,0.013812,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:54813_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,54813,1788059791.091855,1788059791.130519,TCP,0.038664,5,480,129.3189,12414.6164,96.0,172,42.8019,0.009666,0.017871,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:55409_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,55409,1788059791.091995,1788059791.119346,TCP,0.027351,5,458,182.8077,16745.1881,91.6,150,33.0575,0.006838,0.012316,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:63084_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,63084,1788059791.092120,1788059791.124812,TCP,0.032691,5,446,152.9451,13642.6989,89.2,138,27.7705,0.008173,0.014801,1,5,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:50530->2404:6800:4013:807::5f:443_UDP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2404:6800:4013:807::5f,50530,443,1788059791.131647,1788059795.153922,UDP,4.022276,22,16118,5.4695,4007.1843,732.6364,1292,503.4921,0.191537,0.791475,0,0,0,17
2404:6800:4013:807::5f:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:50530_UDP,2404:6800:4013:807::5f,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,50530,1788059791.193223,1788059795.240537,UDP,4.047313,25,8887,6.1769,2195.7775,355.48,1292,434.2716,0.168638,0.736449,0,0,0,17
fe80::4271:f819:8915:590a:65515->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,65515,53,1788059791.920611,1788059791.944412,TCP,0.023801,6,495,252.0893,20797.3683,82.5,111,14.7207,0.00476,0.009864,1,5,0,6
fe80::4271:f819:8915:590a:54016->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,54016,53,1788059791.920803,1788059791.944699,TCP,0.023896,6,495,251.0883,20714.7822,82.5,111,14.7207,0.004779,0.009916,1,5,0,6
fe80::4271:f819:8915:590a:54304->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,54304,53,1788059791.920992,1788059791.942794,TCP,0.021802,6,495,275.2048,22704.3926,82.5,111,14.7207,0.00436,0.009183,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:65515_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,65515,1788059791.921186,1788059791.944789,TCP,0.023602,5,471,211.8421,19955.5253,94.2,163,38.8098,0.005901,0.010524,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:54016_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,54016,1788059791.921373,1788059791.944732,TCP,0.02336,5,449,214.0453,19221.2713,89.8,141,29.0895,0.00584,0.01068,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:54304_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,54304,1788059791.921390,1788059791.943010,TCP,0.02162,5,437,231.267,20212.7331,87.4,129,23.8286,0.005405,0.009767,1,5,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:65361->2404:6800:4013:813::54:443_UDP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2404:6800:4013:813::54,65361,443,1788059791.945431,1788059795.688225,UDP,3.742794,21,11001,5.6108,2939.2482,523.8571,1292,562.7083,0.18714,0.753491,0,0,0,17
2404:6800:4013:813::54:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:65361_UDP,2404:6800:4013:813::54,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,65361,1788059792.003783,1788059795.753847,UDP,3.750064,18,8850,4.7999,2359.9599,491.6667,1292,521.5992,0.220592,0.817566,0,0,0,17
fe80::4271:f819:8915:590a:65386->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,65386,53,1788059792.411412,1788059792.467484,TCP,0.056072,6,496,107.0044,8845.695,82.6667,112,15.1085,0.011214,0.018222,1,5,1,6
fe80::4271:f819:8915:590a:52803->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,52803,53,1788059792.411572,1788059792.446509,TCP,0.034937,6,496,171.737,14196.9249,82.6667,112,15.1085,0.006987,0.015072,1,5,0,6
fe80::4271:f819:8915:590a:49676->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,49676,53,1788059792.411752,1788059792.446769,TCP,0.035017,6,496,171.3464,14164.6396,82.6667,112,15.1085,0.007003,0.014749,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:65386_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,65386,1788059792.411973,1788059792.467527,TCP,0.055554,5,500,90.003,9000.3047,100.0,192,51.6914,0.013888,0.019667,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:52803_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,52803,1788059792.412071,1788059792.446720,TCP,0.034649,5,478,144.3028,13795.3438,95.6,170,41.9142,0.008662,0.01651,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:49676_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,49676,1788059792.412498,1788059792.446967,TCP,0.03447,6,540,174.0652,15665.8677,90.0,158,33.6571,0.006894,0.014663,1,6,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:58662->2404:6800:4002:817::200e:443_UDP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2404:6800:4002:817::200e,58662,443,1788059792.455371,1788059792.626064,UDP,0.170693,16,8987,93.7354,52650.0303,561.6875,1292,584.8204,0.01138,0.019551,0,0,0,17
2404:6800:4002:817::200e:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:58662_UDP,2404:6800:4002:817::200e,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,58662,1788059792.515827,1788059792.700428,UDP,0.1846,17,8734,92.091,47313.08,513.7647,1292,540.3676,0.011538,0.023907,0,0,0,17
fe80::4271:f819:8915:590a:51055->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,51055,53,1788059793.067773,1788059793.089271,TCP,0.021498,6,491,279.0993,22839.6245,81.8333,107,13.1821,0.0043,0.00915,1,5,0,6
fe80::4271:f819:8915:590a:64996->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,64996,53,1788059793.067935,1788059793.095227,TCP,0.027292,6,491,219.8445,17990.6113,81.8333,107,13.1821,0.005458,0.011837,1,5,0,6
fe80::4271:f819:8915:590a:64290->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,64290,53,1788059793.068057,1788059793.071589,TCP,0.003532,6,491,1698.5572,138998.6004,81.8333,107,13.1821,0.000706,0.001251,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:51055_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,51055,1788059793.068327,1788059793.089548,TCP,0.021221,6,548,282.7398,25823.5711,91.3333,166,36.8926,0.004244,0.008812,1,6,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:64996_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,64996,1788059793.068421,1788059793.095469,TCP,0.027048,5,445,184.8574,16452.3106,89.0,137,27.3313,0.006762,0.0128,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:64290_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,64290,1788059793.068578,1788059793.071865,TCP,0.003288,5,433,1520.8877,131708.8717,86.6,125,22.0862,0.000822,0.001033,1,5,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:53622->2404:6800:4013:807::5e:443_UDP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2404:6800:4013:807::5e,53622,443,1788059793.095815,1788059793.417862,UDP,0.322047,92,15899,285.6722,49368.4981,172.8152,1292,282.3798,0.003539,0.006645,0,0,0,17
2404:6800:4013:807::5e:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:53622_UDP,2404:6800:4013:807::5e,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,53622,1788059793.150901,1788059793.470656,UDP,0.319754,431,543191,1347.9097,1698775.8867,1260.3039,1292,184.5541,0.000744,0.003642,0,0,0,17
fe80::4271:f819:8915:590a:51136->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,51136,53,1788059795.192352,1788059795.216101,TCP,0.023749,6,490,252.6435,20632.5566,81.6667,106,12.801,0.00475,0.010279,1,5,0,6
fe80::4271:f819:8915:590a:58887->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,58887,53,1788059795.192509,1788059795.216188,TCP,0.023678,6,490,253.3965,20694.0508,81.6667,106,12.801,0.004736,0.010157,1,5,0,6
fe80::4271:f819:8915:590a:51794->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,51794,53,1788059795.192628,1788059795.216319,TCP,0.023691,6,490,253.2614,20683.0131,81.6667,106,12.801,0.004738,0.010216,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:51136_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,51136,1788059795.192784,1788059795.216637,TCP,0.023853,6,561,251.54,23518.9915,93.5,179,42.1604,0.004771,0.009952,1,6,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:58887_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,58887,1788059795.193111,1788059795.216690,TCP,0.023578,5,465,212.0584,19721.4355,93.0,157,36.1525,0.005895,0.010901,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:51794_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,51794,1788059795.193163,1788059795.216698,TCP,0.023534,5,453,212.4559,19248.5028,90.6,145,30.8513,0.005884,0.010984,1,5,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:53910->2404:6800:4002:817::200e:443_UDP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2404:6800:4002:817::200e,53910,443,1788059795.217154,1788059795.476092,UDP,0.258938,33,13081,127.4436,50517.8701,396.3939,1292,516.1044,0.008092,0.020229,0,0,0,17
2404:6800:4002:817::200e:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:53910_UDP,2404:6800:4002:817::200e,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,53910,1788059795.273132,1788059795.479994,UDP,0.206862,46,40520,222.3702,195879.1785,880.8696,1292,559.2011,0.004597,0.017035,0,0,0,17
fe80::4271:f819:8915:590a:53825->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,53825,53,1788059795.750942,1788059795.867684,TCP,0.116743,6,492,51.3951,4214.3995,82.0,108,13.5647,0.023349,0.050856,1,5,0,6
fe80::4271:f819:8915:590a:60235->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,60235,53,1788059795.751167,1788059795.835176,TCP,0.084008,6,492,71.4216,5856.57,82.0,108,13.5647,0.016802,0.036334,1,5,0,6
fe80::4271:f819:8915:590a:60363->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,60363,53,1788059795.751360,1788059796.243268,TCP,0.491908,6,492,12.1974,1000.1869,82.0,108,13.5647,0.098382,0.218806,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:53825_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,53825,1788059795.751365,1788059795.867920,TCP,0.116555,6,660,51.4777,5662.5523,110.0,278,82.4427,0.023311,0.050609,1,6,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:60235_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,60235,1788059795.751506,1788059795.835405,TCP,0.083899,6,576,71.5145,6865.3959,96.0,194,48.2494,0.01678,0.036039,1,6,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:60363_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,60363,1788059795.751765,1788059796.243468,TCP,0.491703,6,540,12.2025,1098.2249,90.0,158,33.6571,0.098341,0.218498,1,6,0,6
fe80::4271:f819:8915:590a:62839->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,62839,53,1788059795.852787,1788059795.856225,TCP,0.003438,6,491,1745.2028,142815.7603,81.8333,107,13.1821,0.000688,0.001183,1,5,0,6
fe80::4271:f819:8915:590a:59583->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,59583,53,1788059795.852984,1788059795.856314,TCP,0.00333,6,491,1801.935,147458.3463,81.8333,107,13.1821,0.000666,0.001177,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:62839_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,62839,1788059795.853144,1788059795.856649,TCP,0.003505,5,432,1426.634,123261.1788,86.4,124,21.6518,0.000876,0.000983,1,5,0,6
fe80::4271:f819:8915:590a:54726->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,54726,53,1788059795.853147,1788059795.856707,TCP,0.00356,6,491,1685.5877,137937.2581,81.8333,107,13.1821,0.000712,0.00118,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:59583_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,59583,1788059795.853368,1788059795.856696,TCP,0.003328,5,641,1502.3655,192603.257,128.2,333,114.6045,0.000832,0.001079,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:54726_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,54726,1788059795.853718,1788059795.856926,TCP,0.003208,5,545,1558.4097,169866.6627,109.0,237,71.7426,0.000802,0.001169,1,5,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:61307->2001:4860:4827:400:::443_UDP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2001:4860:4827:400::,61307,443,1788059795.857395,1788059796.180162,UDP,0.322767,41,8871,127.0264,27484.1801,216.3659,1292,358.5574,0.008069,0.017473,0,0,0,17
2001:4860:4827:400:::443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:61307_UDP,2001:4860:4827:400::,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,61307,1788059795.902577,1788059796.233093,UDP,0.330516,67,77475,202.7136,234406.4685,1156.3433,1292,355.6059,0.005008,0.01544,0,0,0,17
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:53590->2606:4700:20::ac43:4577:443_UDP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2606:4700:20::ac43:4577,53590,443,1788059796.243901,1788059803.659663,UDP,7.415762,443,123773,59.7376,16690.5298,279.3973,1292,375.3136,0.016778,0.165265,0,0,0,17
2606:4700:20::ac43:4577:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:53590_UDP,2606:4700:20::ac43:4577,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,53590,1788059796.290003,1788059803.648891,UDP,7.358888,2843,3481203,386.3355,473061.0171,1224.4822,1262,178.9102,0.002589,0.066589,0,0,0,17
fe80::4271:f819:8915:590a:58766->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,58766,53,1788059796.556100,1788059853.978265,TCP,57.422165,12,1007,0.209,17.5368,83.9167,126,17.4276,5.220197,17.285822,2,10,0,6
fe80::4271:f819:8915:590a:63178->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,63178,53,1788059796.556260,1788059796.604884,TCP,0.048624,6,497,123.397,10221.382,82.8333,113,15.4973,0.009725,0.021386,1,5,0,6
fe80::4271:f819:8915:590a:65270->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,65270,53,1788059796.556403,1788059796.559419,TCP,0.003016,6,497,1989.7078,164814.1278,82.8333,113,15.4973,0.000603,0.001073,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:58766_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,58766,1788059796.556498,1788059853.978442,TCP,57.421943,11,1078,0.1916,18.7733,98.0,216,48.7032,5.742194,18.129378,2,11,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:63178_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,63178,1788059796.556663,1788059796.605104,TCP,0.048441,5,647,103.218,13356.4069,129.4,339,117.2851,0.01211,0.023373,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:65270_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,65270,1788059796.556766,1788059796.559592,TCP,0.002826,5,551,1769.0021,194944.0324,110.2,243,74.4191,0.000707,0.000776,1,5,0,6
